InjuryID,Season,Week,PlayerID,Position,Number,Team,Opponent,BodyPart,Status,Practice,PracticeDescription,Updated
27726,2014,1,6797,LS,60,PIT,CLE,Knee,Probable,,,11/5/2014 10:01:20 AM
26700,2014,1,13932,ILB,51,PIT,CLE,Knee,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
26701,2014,1,11070,OLB,93,PIT,CLE,Knee,Questionable,,,11/5/2014 10:01:20 AM
26702,2014,1,15306,SS,37,SD,ARI,Hamstring,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
26703,2014,1,15313,NT,95,SD,ARI,Knee,Questionable,,,11/5/2014 10:01:20 AM
26704,2014,1,15079,ILB,50,SD,ARI,Foot,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
26705,2014,1,16351,DT,73,SD,ARI,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26706,2014,1,16348,LB,48,SD,ARI,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27697,2014,1,15076,WR,13,SD,ARI,Ribs,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27698,2014,1,14743,DE,71,SD,ARI,Shoulder,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27699,2014,1,12173,NT,98,SD,ARI,Ankle,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27700,2014,1,16353,CB,22,SD,ARI,Shoulder,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27734,2014,1,7884,TE,85,SD,ARI,Hamstring,Questionable,,,11/5/2014 10:01:20 AM
27600,2014,1,15630,TE,84,SEA,GB,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27601,2014,1,14583,OLB,51,SEA,GB,Hip,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27602,2014,1,16689,WR,81,SEA,GB,Hamstring,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27603,2014,1,16690,OLB,58,SEA,GB,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27604,2014,1,15259,CB,27,SEA,GB,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26707,2014,1,15256,RB,33,SEA,GB,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26708,2014,1,5640,OLB,55,SEA,GB,Groin,Questionable,,,11/5/2014 10:01:20 AM
26709,2014,1,14523,CB,20,SEA,GB,Groin,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
26710,2014,1,16691,FS,39,SEA,GB,Undisclosed,Doubtful,,,11/5/2014 10:01:20 AM
26711,2014,1,8694,WR,84,SF,DAL,Leg,Questionable,,,11/5/2014 10:01:20 AM
26712,2014,1,2379,SS,24,SF,DAL,Concussion,Questionable,,,11/5/2014 10:01:20 AM
26713,2014,1,15640,TE,46,SF,DAL,Hamstring,Questionable,,,11/5/2014 10:01:20 AM
26714,2014,1,4750,NT,90,SF,DAL,Bicep,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26715,2014,1,15237,RB,38,SF,DAL,Knee,,,,11/5/2014 10:01:20 AM
26716,2014,1,16673,FB,44,SF,DAL,Knee,Out,,,11/5/2014 10:01:20 AM
26717,2014,1,16675,CB,31,SF,DAL,Knee,Out,,,11/5/2014 10:01:20 AM
27747,2014,1,11579,CB,26,SF,DAL,Toe,,,,11/5/2014 10:01:20 AM
27748,2014,1,16678,SS,25,SF,DAL,Head,,,,11/5/2014 10:01:20 AM
27727,2014,1,13432,CB,29,SF,DAL,Ankle,Probable,,,11/5/2014 10:01:20 AM
27728,2014,1,15239,TE,89,SF,DAL,Hamstring,Probable,,,11/5/2014 10:01:20 AM
27665,2014,1,9331,WR,15,SF,DAL,Calf,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27666,2014,1,2779,OLB,58,STL,MIN,Shoulder,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27667,2014,1,3808,DE,95,STL,MIN,Chest,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27668,2014,1,11547,DE,97,STL,MIN,Knee,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27729,2014,1,7524,OT,77,STL,MIN,Knee,Probable,,,11/5/2014 10:01:20 AM
27749,2014,1,11992,QB,14,STL,MIN,Quad,,,,11/5/2014 10:01:20 AM
27750,2014,1,7802,DE,91,STL,MIN,Ankle,,,,11/5/2014 10:01:20 AM
26718,2014,1,14397,DT,90,STL,MIN,Ankle,Questionable,,,11/5/2014 10:01:20 AM
26719,2014,1,14414,CB,22,STL,MIN,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26720,2014,1,2158,DT,98,STL,MIN,Ankle,Questionable,,,11/5/2014 10:01:20 AM
26721,2014,1,15216,WR,12,STL,MIN,Suspension,Out,,,11/5/2014 10:01:20 AM
26722,2014,1,15200,DE,92,TB,CAR,Shoulder,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26723,2014,1,15202,RB,25,TB,CAR,Shoulder,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
26724,2014,1,15302,S,30,TB,CAR,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26725,2014,1,15359,CB,28,TB,CAR,Ankle,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26726,2014,1,8777,WR,11,TB,CAR,Back,Questionable,,,11/5/2014 10:01:20 AM
26727,2014,1,16609,RB,34,TB,CAR,Ankle,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27669,2014,1,13351,DE,91,TB,CAR,Abdomen,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27670,2014,1,8840,CB,24,TB,CAR,Hamstring,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27671,2014,1,14538,FB,46,TB,CAR,Hand,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27760,2014,1,14385,RB,22,TB,CAR,Leg,,,,11/5/2014 10:01:20 AM
27672,2014,1,1362,FB,44,TEN,KC,Shoulder,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27673,2014,1,13946,DT,93,TEN,KC,Hamstring,Questionable,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27751,2014,1,13941,ILB,55,TEN,KC,Pectoral,,,,11/5/2014 10:01:20 AM
26728,2014,1,12926,ILB,52,TEN,KC,Shoulder,Doubtful,,,11/5/2014 10:01:20 AM
26729,2014,1,12137,QB,12,TEN,KC,Right finger,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
26730,2014,1,3760,SS,31,WAS,HOU,Suspension,Out,,,11/5/2014 10:01:20 AM
26731,2014,1,2715,ILB,54,WAS,HOU,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
26732,2014,1,8950,OLB,98,WAS,HOU,Ankle,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
26733,2014,1,15100,TE,86,WAS,HOU,Thumb,Questionable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
26734,2014,1,5841,DB,36,WAS,HOU,Suspension,Out,,,11/5/2014 10:01:20 AM
27752,2014,1,4224,NT,96,WAS,HOU,Ankle,,,,11/5/2014 10:01:20 AM
27674,2014,1,7634,CB,22,WAS,HOU,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27761,2014,2,8174,OLB,55,ARI,NYG,Head,,,,11/5/2014 10:01:20 AM
27762,2014,2,15223,G,61,ARI,NYG,Toe,Probable,,,11/5/2014 10:01:20 AM
27763,2014,2,15224,RB,38,ARI,NYG,Foot,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27764,2014,2,5571,WR,11,ARI,NYG,Knee,Probable,,,11/5/2014 10:01:20 AM
27765,2014,2,15226,FS,32,ARI,NYG,Knee,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27766,2014,2,15227,ILB,51,ARI,NYG,Chest,Probable,,,11/5/2014 10:01:20 AM
27767,2014,2,15228,OLB,57,ARI,NYG,Thigh,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27768,2014,2,1214,DT,98,ARI,NYG,Calf,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27769,2014,2,4130,P,9,ARI,NYG,Left groin,Questionable,,,11/5/2014 10:01:20 AM
27770,2014,2,11570,ILB,58,ARI,NYG,Suspension,Out,,,11/5/2014 10:01:20 AM
29064,2014,2,12634,G,74,ARI,NYG,Knee,Probable,,,11/5/2014 10:01:20 AM
29004,2014,2,9783,FS,26,ARI,NYG,Ankle,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29005,2014,2,2428,QB,3,ARI,NYG,Right shoulder,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
29006,2014,2,204,WR,84,ATL,CIN,Knee,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27771,2014,2,11437,DE,91,ATL,CIN,Achilles,Out,,,11/5/2014 10:01:20 AM
27772,2014,2,16542,FS,41,ATL,CIN,Concussion,Probable,,,11/5/2014 10:01:20 AM
27773,2014,2,547,RB,27,BAL,PIT,Suspension,Out,,,11/5/2014 10:01:20 AM
27774,2014,2,14687,RB,30,BAL,PIT,Concussion,Probable,,,11/5/2014 10:01:20 AM
27775,2014,2,9788,CB,21,BAL,PIT,Back,Questionable,,,11/5/2014 10:01:20 AM
27776,2014,2,14232,FS,25,BAL,PIT,Suspension,Out,,,11/5/2014 10:01:20 AM
28006,2014,2,7459,G,73,BAL,PIT,Foot,Probable,,,11/5/2014 10:01:20 AM
29047,2014,2,13841,CB,25,BAL,PIT,Head,,,,11/5/2014 10:01:20 AM
29048,2014,2,14828,WR,15,BUF,MIA,Groin,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29088,2014,2,12725,NT,99,BUF,MIA,Calf,,,,11/5/2014 10:01:20 AM
27777,2014,2,12285,FB,26,BUF,MIA,Hamstring,Questionable,,,11/5/2014 10:01:20 AM
27778,2014,2,13761,CB,24,BUF,MIA,Groin,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27779,2014,2,15997,LB,58,BUF,MIA,Ankle,Probable,,,11/5/2014 10:01:20 AM
27780,2014,2,14869,SS,36,BUF,MIA,Neck,Doubtful,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27781,2014,2,3753,OLB,56,BUF,MIA,Groin,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27782,2014,2,12777,TE,85,BUF,MIA,Toe,Doubtful,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27783,2014,2,10985,ILB,51,BUF,MIA,Knee,Probable,,,11/5/2014 10:01:20 AM
27784,2014,2,16003,WR,14,BUF,MIA,Ribs,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27785,2014,2,12747,SS,23,BUF,MIA,Head,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27786,2014,2,14864,OLB,50,BUF,MIA,Knee,Out,,,11/5/2014 10:01:20 AM
27787,2014,2,13320,QB,1,CAR,DET,Ribs,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27788,2014,2,14330,DE,90,CAR,DET,Suspension,Out,,,11/5/2014 10:01:20 AM
29065,2014,2,9174,G,65,CAR,DET,Hip,Questionable,,,11/5/2014 10:01:20 AM
29109,2014,2,15616,RB,43,CAR,DET,Quadriceps,Questionable,,,11/5/2014 10:01:20 AM
29049,2014,2,11455,DE,76,CAR,DET,Not injury related,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29050,2014,2,1658,TE,88,CAR,DET,Not injury related,Probable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29051,2014,2,7580,RB,34,CAR,DET,Thigh,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29007,2014,2,12445,OLB,54,CAR,DET,Thigh,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29008,2014,2,5537,WR,19,CHI,SF,Groin,Doubtful,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29009,2014,2,4819,CB,33,CHI,SF,Triceps,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
28007,2014,2,11667,WR,15,CHI,SF,Ankle,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29107,2014,2,11107,CB,27,CHI,SF,Quad,,,,11/5/2014 10:01:20 AM
29108,2014,2,1171,DE,76,CHI,SF,Foot,,,,11/5/2014 10:01:20 AM
27789,2014,2,13188,FS,47,CHI,SF,Shoulder,Probable,,,11/5/2014 10:01:20 AM
27790,2014,2,13158,RB,20,CHI,SF,Neck,,,,11/5/2014 10:01:20 AM
27791,2014,2,16430,QB,12,CHI,SF,Right shoulder,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27792,2014,2,9151,FB,43,CHI,SF,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27793,2014,2,14187,WR,17,CHI,SF,Hamstring,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27794,2014,2,13662,C,64,CHI,SF,Knee,Probable,,,11/5/2014 10:01:20 AM
27795,2014,2,13860,OLB,55,CIN,ATL,Concussion,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27796,2014,2,14917,RB,33,CIN,ATL,Knee,Doubtful,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27797,2014,2,16107,CB,21,CIN,ATL,Hip,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27798,2014,2,14918,TE,85,CIN,ATL,Elbow,Probable,,,11/5/2014 10:01:20 AM
27799,2014,2,13870,WR,82,CIN,ATL,Foot,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27800,2014,2,11737,RB,30,CIN,ATL,Hip,Probable,,,11/5/2014 10:01:20 AM
27801,2014,2,2559,G,67,CIN,ATL,Knee,Probable,,,11/5/2014 10:01:20 AM
27802,2014,2,14924,OLB,56,CIN,ATL,Hamstring,Doubtful,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27803,2014,2,8459,RT,71,CIN,ATL,Shoulder,Probable,,,11/5/2014 10:01:20 AM
27804,2014,2,16122,WR,86,CIN,ATL,Concussion,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27805,2014,2,14721,CB,37,CIN,ATL,Suspension,Out,,,11/5/2014 10:01:20 AM
27806,2014,2,16116,QB,5,CIN,ATL,Shoulder,,,,11/5/2014 10:01:20 AM
29089,2014,2,11751,TE,81,CIN,ATL,Biceps,,,,11/5/2014 10:01:20 AM
29090,2014,2,14709,NT,98,CIN,ATL,Knee,,,,11/5/2014 10:01:20 AM
28008,2014,2,12845,WR,18,CIN,ATL,Foot,Probable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29010,2014,2,11021,DT,97,CIN,ATL,Feet,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
29011,2014,2,11023,DE,96,CIN,ATL,Hamstring,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
29012,2014,2,14922,DE,99,CIN,ATL,Ribs,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29013,2014,2,14949,OLB,51,CLE,NO,Shoulder,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29066,2014,2,12225,G,74,CLE,NO,Ankle,Questionable,,,11/5/2014 10:01:20 AM
28004,2014,2,12861,TE,84,CLE,NO,Shoulder,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27807,2014,2,9827,DE,92,CLE,NO,Wrist,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27808,2014,2,16128,CB,26,CLE,NO,Knee,Out,,,11/5/2014 10:01:20 AM
27809,2014,2,11043,CB,23,CLE,NO,Foot,Probable,,,11/5/2014 10:01:20 AM
27810,2014,2,13896,DE,93,CLE,NO,Hamstring,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27811,2014,2,8405,FS,30,CLE,NO,Knee,Probable,,,11/5/2014 10:01:20 AM
27812,2014,2,15863,ILB,52,CLE,NO,Concussion,Out,,,11/5/2014 10:01:20 AM
27813,2014,2,12881,CB,22,CLE,NO,Thumb,Probable,,,11/5/2014 10:01:20 AM
27814,2014,2,13557,RB,44,CLE,NO,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27815,2014,2,13372,LS,57,CLE,NO,Shoulder,Probable,,,11/5/2014 10:01:20 AM
27816,2014,2,10961,WR,15,CLE,NO,Suspension,Out,,,11/5/2014 10:01:20 AM
27817,2014,2,14587,WR,12,CLE,NO,Suspension,Out,,,11/5/2014 10:01:20 AM
27818,2014,2,4992,OLB,52,DAL,TEN,Groin,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27819,2014,2,16369,G,70,DAL,TEN,Foot,Probable,,,11/5/2014 10:01:20 AM
27820,2014,2,13319,DT,97,DAL,TEN,Ankle,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27821,2014,2,3867,QB,9,DAL,TEN,Back,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27822,2014,2,12293,DE,99,DAL,TEN,Shoulder,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27823,2014,2,4080,DE,93,DAL,TEN,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27824,2014,2,12387,FS,37,DAL,TEN,Groin,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
27825,2014,2,15088,WR,83,DAL,TEN,Back,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27826,2014,2,16384,DT,74,DAL,TEN,Knee,Out,,,11/5/2014 10:01:20 AM
27827,2014,2,15573,FS,23,DAL,TEN,Suspension,Out,,,11/5/2014 10:01:20 AM
27828,2014,2,6687,CB,32,DAL,TEN,Suspension,Out,,,11/5/2014 10:01:20 AM
29113,2014,2,15085,RB,21,DAL,TEN,Concussion,Questionable,,,11/5/2014 10:01:20 AM
29052,2014,2,14976,DE,95,DAL,TEN,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
29014,2014,2,15666,LG,63,DEN,KC,Ankle,Doubtful,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29015,2014,2,13019,OLB,56,DEN,KC,Knee,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29016,2014,2,4877,DE,94,DEN,KC,Thigh,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29067,2014,2,3209,OT,78,DEN,KC,Foot,Probable,,,11/5/2014 10:01:20 AM
29068,2014,2,4951,G,66,DEN,KC,Back,Probable,,,11/5/2014 10:01:20 AM
29091,2014,2,15029,OLB,55,DEN,KC,Knee,,,,11/5/2014 10:01:20 AM
29092,2014,2,13022,OLB,58,DEN,KC,Groin,,,,11/5/2014 10:01:20 AM
27829,2014,2,8675,SS,30,DEN,KC,Shoulder,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27830,2014,2,14048,DE,97,DEN,KC,Not injury related,Probable,,,11/5/2014 10:01:20 AM
27831,2014,2,8650,NT,98,DEN,KC,Knee,Probable,,,11/5/2014 10:01:20 AM
27832,2014,2,11063,WR,10,DEN,KC,Thigh,Probable,,,11/5/2014 10:01:20 AM
27833,2014,2,14057,OLB,59,DEN,KC,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27834,2014,2,8820,G,65,DEN,KC,Back,Probable,,,11/5/2014 10:01:20 AM
27835,2014,2,15041,CB,36,DEN,KC,Ankle,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27836,2014,2,4631,WR,83,DEN,KC,Suspension,Out,,,11/5/2014 10:01:20 AM
27837,2014,2,549,K,5,DEN,KC,Suspension,Out,,,11/5/2014 10:01:20 AM
27838,2014,2,14201,CB,28,DET,CAR,Knee,,,,11/5/2014 10:01:20 AM
27839,2014,2,11154,SS,26,DET,CAR,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27840,2014,2,6310,SS,32,DET,CAR,Neck,Doubtful,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27841,2014,2,16463,DT,97,DET,CAR,Shoulder,Probable,,,11/5/2014 10:01:20 AM
29110,2014,2,16457,CB,43,DET,CAR,Toes,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
29017,2014,2,9588,TE,87,DET,CAR,Foot,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
28009,2014,2,4640,RB,21,DET,CAR,Knee,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29093,2014,2,15136,FS,33,GB,NYJ,Knee,,,,11/5/2014 10:01:20 AM
29094,2014,2,15686,OLB,55,GB,NYJ,Knee,,,,11/5/2014 10:01:20 AM
29069,2014,2,11385,OT,75,GB,NYJ,Knee,Questionable,,,11/5/2014 10:01:20 AM
27842,2014,2,4276,TE,86,GB,NYJ,Fibula,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27843,2014,2,16477,CB,39,GB,NYJ,Concussion,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27844,2014,2,9049,ILB,59,GB,NYJ,Quadriceps,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27845,2014,2,15138,RB,27,GB,NYJ,Concussion,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27846,2014,2,15478,CB,34,HOU,OAK,Shoulder,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27847,2014,2,4019,OT,74,HOU,OAK,Ankle,Probable,,,11/5/2014 10:01:20 AM
27848,2014,2,16194,OLB,90,HOU,OAK,Knee,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27849,2014,2,8571,ILB,56,HOU,OAK,Ankle,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27850,2014,2,11101,TE,88,HOU,OAK,Back,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27851,2014,2,9965,DE,96,HOU,OAK,Groin,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27852,2014,2,4490,CB,24,HOU,OAK,Foot,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27853,2014,2,12943,FS,31,HOU,OAK,Calf,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27854,2014,2,13023,ILB,54,HOU,OAK,Quadriceps,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27855,2014,2,6213,C,55,HOU,OAK,Foot,Probable,,,11/5/2014 10:01:20 AM
27856,2014,2,16210,FB,45,HOU,OAK,Hand,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27857,2014,2,16212,G,71,HOU,OAK,Back,Probable,,,11/5/2014 10:01:20 AM
27858,2014,2,15496,ILB,57,HOU,OAK,Knee,Probable,,,11/5/2014 10:01:20 AM
29070,2014,2,12948,OT,75,HOU,OAK,Elbow; illness,Probable,,,11/5/2014 10:01:20 AM
29095,2014,2,14989,SS,36,HOU,OAK,Elbow,,,,11/5/2014 10:01:20 AM
29018,2014,2,16200,TE,87,HOU,OAK,Foot,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
29019,2014,2,11792,RB,23,HOU,OAK,Ribs,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29020,2014,2,2429,WR,80,HOU,OAK,Ankle,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
29021,2014,2,9233,CB,43,HOU,OAK,Foot,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29022,2014,2,12955,DE,99,HOU,OAK,Ankle; illness,Probable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29053,2014,2,2220,RB,44,IND,PHI,Not injury related,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
29054,2014,2,14760,NT,96,IND,PHI,Ankle,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
29055,2014,2,13999,ILB,50,IND,PHI,Hamstring,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
29056,2014,2,11011,DE,97,IND,PHI,Shoulder,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
29057,2014,2,9782,CB,28,IND,PHI,Ribs,Questionable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27859,2014,2,10968,SS,38,IND,PHI,Shoulder,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27860,2014,2,558,OT,78,IND,PHI,Not injury related,Probable,,,11/5/2014 10:01:20 AM
27861,2014,2,16221,C,72,IND,PHI,Hand,Probable,,,11/5/2014 10:01:20 AM
27862,2014,2,15006,C,62,IND,PHI,Ankle,Questionable,,,11/5/2014 10:01:20 AM
27863,2014,2,14827,OLB,59,IND,PHI,Elbow,,,,11/5/2014 10:01:20 AM
27864,2014,2,6259,FS,30,IND,PHI,Not injury related,Probable,,,11/5/2014 10:01:20 AM
27865,2014,2,12424,OLB,93,IND,PHI,Abdomen,Questionable,,,11/5/2014 10:01:20 AM
27866,2014,2,5002,WR,87,IND,PHI,Not injury related,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27867,2014,2,6539,OLB,98,IND,PHI,Suspension,Out,,,11/5/2014 10:01:20 AM
27868,2014,2,11413,RB,21,JAX,WAS,Ankle,Probable,Limited,Limited Participation in Practice,11/5/2014 10:01:20 AM
27869,2014,2,3061,TE,89,JAX,WAS,Knee,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
27870,2014,2,4162,ILB,51,JAX,WAS,Knee,Questionable,,,11/5/2014 10:01:20 AM
27871,2014,2,14017,P,19,JAX,WAS,Right groin,Probable,,,11/5/2014 10:01:20 AM
27872,2014,2,11178,G,68,JAX,WAS,Calf,Probable,,,11/5/2014 10:01:20 AM
27873,2014,2,16246,C,70,JAX,WAS,Quadriceps,Probable,,,11/5/2014 10:01:20 AM
27874,2014,2,11317,TE,86,JAX,WAS,Calf,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27875,2014,2,16255,RB,34,JAX,WAS,Ankle,Out,Out,Out (Definitely Will Not Play),11/5/2014 10:01:20 AM
27876,2014,2,9555,DT,99,JAX,WAS,Shoulder,Probable,,,11/5/2014 10:01:20 AM
27877,2014,2,16263,WR,15,JAX,WAS,Hamstring,Probable,,,11/5/2014 10:01:20 AM
27878,2014,2,6902,K,10,JAX,WAS,Right quadriceps,Probable,,,11/5/2014 10:01:20 AM
27879,2014,2,16268,OT,72,JAX,WAS,Shoulder,Questionable,,,11/5/2014 10:01:20 AM
27880,2014,2,16249,CB,41,JAX,WAS,Undisclosed,Out,,,11/5/2014 10:01:20 AM
27881,2014,2,15019,WR,18,JAX,WAS,Suspension,Out,,,11/5/2014 10:01:20 AM
27882,2014,2,14019,WR,14,JAX,WAS,Suspension,Out,,,11/5/2014 10:01:20 AM
29058,2014,2,4672,OLB,55,JAX,WAS,Not injury related,Questionable,None,Did Not Participate In Practice,11/5/2014 10:01:20 AM
28010,2014,2,16258,WR,11,JAX,WAS,Hamstring,Probable,Full,Full Participation in Practice,11/5/2014 10:01:20 AM
